286.066;190.631;-165.336;-164.916;-130.658;47.2731;-59.2154;-67.1864;78.9185
3.49689;-378.644;-39.8928;9.28443;-339.096;10.6883;-25.0898;-347.233;94.218
-3.78;-451.361;212.684;35.1463;127.008;88.7577;28.2779;-80.772;64.9632
16.9609;-362.503;14.7751;-84.5232;-384.413;-215.764;-154.832;-233.225;9.84478
53.672;-290.532;9.81028;42.8302;-239.565;11.5683;-80.8841;-263.867;0.558443
-24.5066;-415.788;238.851;169.77;20.8985;183.301;59.3633;137.588;67.8272
-583.953;-443.722;379.871;831.806;1318.14;-917.608;498.205;451.846;-65.4053
278.983;244.795;157.669;282.942;-35.786;-294.579;112.86;-28.9296;-83.4858
34.9497;-272.003;20.3619;54.1867;-288.973;-26.8397;-87.1977;-282.999;16.5212
307.326;757.052;-287.267;17.9436;1087.72;-6.29405;-109.398;866.474;114.252
18.7942;5.84127;-58.6894;156.908;7.38538;-13.4346;332.988;-1.93775;-5.2553
134.869;39.3341;156.236;-18.9486;-313.862;234.527;-8.73064;-136.696;194.507
21.3948;-566.723;179.378;12.8525;-968.344;16.8595;36.9867;-327.848;236.501
-128.501;10.0479;-20.9751;-157.596;-0.71013;-5.59241;-111.591;-1.50549;-0.302016
81.7467;21.5445;77.2246;252.225;452.862;-101.645;101.568;17.6278;127.81
16.4775;-267.784;30.8219;7.65679;-234.28;16.9776;34.3691;-164.746;-2.28278
17.8926;-373.732;120.539;-57.062;-287.86;227.787;61.2232;-403.78;144.943
13.8396;-345.65;-22.0812;31.7816;-327.839;-18.6849;32.2818;-322.923;-19.5587
10.6993;-275.926;-56.0139;7.25387;-259.704;-52.3762;-27.689;-325.97;-20.0625
-60.5789;-309.557;113.694;14.0564;-267.019;10.3431;44.1673;-248.726;42.5968
83.9211;-397.999;180.609;1.47375;-64.8398;50.2725;-93.2359;-554.718;198.114
1.94359;-242.163;-12.2809;8.02197;-233.196;-9.93864;14.7778;-206.953;-2.48133
13.8781;-56.5735;1.1664;6.16221;-74.2789;14.0738;-10.8723;-84.9088;7.75515
53.0988;-428.399;162.166;-9.21644;-142.873;187.904;-18.0502;-324.713;222.492
-2.00038;-216.369;-2.19383;33.9001;-200.201;7.09315;4.34939;-235.572;-19.1058
-54.3189;-288.775;238.118;67.3431;216.39;110.139;163.7;27.8123;149.36
641.339;528.425;165.043;41.2145;564.05;57.9321;-145.143;1184.41;176.507
-121.257;-2.643;-3.02295;-97.965;-2.59277;-27.4278;-133.967;8.66675;-22.6999
3.00482;-152.403;6.97758;-1.94993;-121.264;2.72438;-5.28965;-135.053;21.0333
-83.335;-112.313;72.4422;-156.338;-648.029;249.878;-26.7404;-67.9285;86.9114
-117.194;-200.402;87.9519;-173.104;-124.82;193.631;-28.9461;-314.527;150.227
-4.25294;-15.7628;1.44333;19.5376;-2.09143;-7.9212;10.0824;-11.9125;7.86056
83.1892;-237.996;-49.8755;43.7008;-412.817;0.204756;-16.7121;-458.263;-8.97057
79.0474;597.531;40.0442;-34.4511;1005.05;-39.3875;10.2835;1253.04;121.817
31.0664;-48.6873;4.03244;62.9672;28.6071;-41.8289;218.628;-0.025656;-33.5782
-173.024;136.567;119.777;-134.183;-450.475;196.014;-133.738;-1909.49;298.625
-85.7993;-4.07543;20.5877;-84.7868;0.380768;14.2464;-111.382;-5.15661;0.854118
267.661;-13.3279;-198.768;215.795;30.489;-126.925;-40.8218;-8.28997;-60.6375
13.3578;-227.359;85.8164;-39.1157;-436.738;135.614;-169.853;-330.307;26.0257
-1682.28;6.56989;-67.7492;2796.31;1348.42;-1190.99;1006.83;-2164.6;1694.85
148.434;66.9718;-250.447;230.643;2994.3;-646.837;14.1501;1167.83;8.47317
69.1329;613.182;25.2852;99.5517;486.557;-124.098;-9.51066;1120.41;-40.9499
111.417;109.909;103.662;155.256;531.086;7.37125;75.9894;-127.521;65.2057
-63.083;9.88844;-10.5561;-68.2447;2.48275;-1.60799;-51.9476;4.09646;-2.97195
-38.1041;-413.492;90.4993;-24.0867;-574.609;33.0169;64.521;-375.076;74.9898
830.667;1103.96;1438.01;-1085.46;-530.901;-564.371;912.333;384.33;-208.093
11.8691;-172.868;73.6664;31.2502;-102.718;84.8529;-11.0023;-77.5573;48.9893
-18.1229;-434.085;141.57;-14.5223;-182.199;90.1687;-39.2511;-239.66;217.776
-64.1532;-145.075;36.9914;-55.3566;-146.314;73.371;-29.9044;-126.826;61.0019
2.0882;-196.587;46.7457;48.7468;-246.778;50.9523;44.5244;-248.978;35.3361
-44.1026;-283.774;55.9275;-127.892;-360.38;19.4209;-111.437;-194.677;32.8464
104.993;-165.977;-29.4018;46.4294;-169.286;-1.91467;97.7877;-109.354;-17.75
14.3765;-432.511;99.0678;47.5953;-399.407;-42.3348;-57.9499;-261.334;123.63
-18.626;-330.111;198.322;-21.701;-595.081;185.651;27.9864;-747.445;19.4703
-3.46368;-302.68;56.2785;73.0815;-304.727;34.6486;11.4542;-322.591;8.03868
-35.0291;-10.351;22.4633;-82.3041;-15.7961;-4.29807;-104.482;-4.43568;1.42393
19.1661;1383.91;352.011;-267.945;-869.064;-254.054;-289.777;-2080.6;-1091.66
-60.1633;10.245;-3.49256;-54.8374;10.8155;-9.92658;-68.578;9.17168;-12.1207
152.491;512.054;-100.591;104.482;622.959;22.0425;121.974;98.209;99.9618
-0.888492;-131.616;4.46416;2.2346;-133.754;4.40274;46.263;-146.476;0.934367
-3.8705;-120.247;3.89614;4.92009;-123.287;1.93544;3.3923;-107.046;-1.99078
91.3701;-6.69352;200.23;252.512;454.807;-89.817;15.2804;121.888;79.0521
-47.9379;-14.2824;17.1635;-45.0545;-22.6594;16.8379;-94.9225;-13.5506;1.53592
-181.491;-633.057;-172.833;-338.993;191.641;-38.5103;-110.897;-123.136;-10.4328
-8.22846;-74.2292;2.18744;7.90742;-66.4243;10.842;-10.2585;-79.1981;-4.93771
49.1968;-857.076;3.91501;-32.5267;-439.729;162.203;23.7152;-370.224;261.738
-1.46046;-2.05624;2.4774;-0.60952;-4.42651;1.42426;0.353684;-2.95473;-1.07676
4.25313;-54.5114;-2.57595;3.37582;-38.166;2.8289;-8.97121;-69.6375;-3.31494
-321.4;-262.076;189.497;146.176;-1209.81;159.565;-52.3448;-577.853;192.387
-414.403;-73.9865;-142.732;115.11;14.6378;-90.9704;474.597;57.2197;-182.518
5.19722;-814.902;14.3829;5.94881;-698.032;29.6899;-73.3458;-410.259;168.179
6.2073;-122.006;5.15379;-0.0847054;-112.72;6.71127;2.28245;-131.942;7.08444
95.1664;-113.896;-32.1168;96.0735;-183.931;-36.1708;96.2034;-77.2931;-10.0734
728.846;-22.3297;-303.862;-418.353;45.2214;249.293;-350.086;-121.153;10.2641
-40.8405;-578.678;204.869;53.3875;-1192.36;56.306;-21.9348;-1003.52;34.9678
-78.8965;4.24555;16.7036;-76.0899;0.585277;-0.548003;-115.6;-2.61296;0.432266
-90.1572;-461.203;172.343;41.4008;-590.602;28.7154;-37.0795;-362.718;103.204
330.258;381.394;11.4333;41.9825;-193.579;13.6806;204.416;624.326;84.8033
9.18494;-374.828;111.807;-85.8108;-706.26;-32.4585;-22.7807;-401.112;17.6768
211.743;-898.375;333.024;-9.58707;1676.99;55.3688;117.166;3709.64;743.953
22.8382;12.2901;10.7868;238.087;206.577;66.8789;147.598;126.314;-129.374
-65.4792;-22.0905;129.552;-345.482;-189.523;-1.7445;15.2031;136.787;144.973
-70.4807;-200.409;104.617;-44.4053;-254.912;10.9167;-158.85;-210.108;36.2788
49.4502;-2082.96;148.315;198.329;-1259.44;-97.0506;-655.175;-1175.96;634.414
-452.403;-138.144;21.1452;539.139;64.9286;-155.117;934.63;52.5469;-274.98
2744.55;1293.83;-1140.94;1016.13;-2323.66;1680.08;-1595.84;210.573;-61.5916
-179.47;1425.43;601.159;635.623;-6064.62;641.971;-644.962;-2803.4;639.287
-24.8914;-244.048;-41.1218;90.9554;-286.825;-8.09861;34.8217;-302.326;-7.65642
21.9733;-253.555;53.1551;140.628;-269.542;20.4772;12.4462;-322.1;59.898
60.4081;-345.587;-19.5834;-107.471;-225.707;-0.882422;-103.871;-225.768;78.4784
-121.428;-537.82;-147.543;-22.3926;-295.89;-8.82068;36.0636;-325.346;11.7636
