3.05198e-06;1.31606e-06;-6.01477e-06;-1.66576e-06;-1.04262e-06;1.71975e-06;-5.06625e-07;-6.51613e-07;2.87098e-06
1.75672e-06;-5.19425e-06;-1.45126e-06;1.65738e-06;-4.6795e-06;3.88832e-07;1.22399e-06;-4.63564e-06;3.42756e-06
1.98538e-06;-6.15591e-06;7.73725e-06;-9.25404e-08;1.57839e-06;3.22892e-06;7.51277e-07;-1.23229e-06;2.3633e-06
1.86801e-06;-5.03426e-06;5.37505e-07;5.78963e-07;-4.8759e-06;-7.8493e-06;-1.06494e-06;-2.49088e-06;3.58144e-07
2.04526e-06;-4.21565e-06;3.56889e-07;1.66696e-06;-3.46967e-06;4.20843e-07;8.4682e-08;-3.24368e-06;2.03156e-08
1.54137e-06;-5.57586e-06;8.68918e-06;2.22751e-06;-4.80389e-07;6.66833e-06;1.90911e-07;1.61378e-06;2.46749e-06
-5.98373e-06;-3.433e-06;1.38194e-05;5.42706e-06;1.42732e-05;-3.33817e-05;4.77435e-06;3.9311e-06;-2.37938e-06
2.71066e-06;2.08879e-06;5.73585e-06;4.03113e-06;-1.7664e-06;-1.07165e-05;1.67407e-06;-9.05008e-07;-3.03713e-06
1.70558e-06;-3.87773e-06;7.40747e-07;2.04526e-06;-4.19664e-06;-9.76402e-07;8.4682e-08;-3.47685e-06;6.01024e-07
7.86377e-07;8.96668e-06;-1.04505e-05;-4.66368e-06;1.4795e-05;-2.28972e-07;-5.40672e-06;1.23439e-05;4.15639e-06
2.30673e-07;-4.93457e-09;-2.13506e-06;2.1126e-06;-6.07151e-07;-4.88738e-07;4.5628e-06;-1.52934e-06;-1.91183e-07
1.66699e-06;-7.07442e-08;5.68371e-06;1.15737e-06;-4.20697e-06;8.53187e-06;4.97534e-07;-1.8301e-06;7.07599e-06
2.85033e-06;-7.84726e-06;6.5256e-06;4.5461e-06;-1.33014e-05;6.13331e-07;1.98548e-06;-4.65069e-06;8.60367e-06
-1.80277e-06;7.17367e-07;-7.63053e-07;-2.15213e-06;7.01547e-07;-2.03446e-07;-1.51937e-06;4.83044e-07;-1.0987e-08
