4.36297e-08;3.53151e-07;-2.75137e-07;2.85828e-08;-1.12861e-08;-5.78354e-07;1.16601e-07;1.29757e-07;-1.62224e-07
2.93025e-06;-2.90789e-06;-1.02324e-07;-4.98772e-06;-4.9703e-06;-1.36421e-05;-2.89707e-06;2.96005e-06;-1.01268e-07
8.9977e-07;-2.7313e-06;-1.95621e-06;-2.73464e-06;9.00334e-07;-1.99855e-06;-2.84262e-07;-2.15851e-07;-2.42213e-06
-1.69162e-07;-7.79262e-08;-1.89918e-07;-2.63616e-07;-1.26422e-07;-3.87077e-07;-1.20864e-07;-1.1632e-07;-3.86151e-07
-5.67478e-08;-1.02214e-07;-4.98747e-07;-6.28535e-08;-1.34695e-07;-5.27936e-07;-6.38185e-08;-2.12764e-08;-5.04204e-07
-1.89801e-07;-5.61702e-07;-1.96054e-06;1.81528e-07;-6.25394e-07;-9.0796e-07;3.0872e-07;-9.52656e-07;-9.14068e-08
9.81565e-08;-2.73444e-07;-1.21612e-07;1.38633e-07;-3.69262e-07;4.45496e-08;2.19987e-07;-5.08914e-07;-4.48785e-07
-8.57994e-07;1.18671e-07;4.24151e-07;-1.90645e-07;3.63546e-08;1.23385e-07;-5.28636e-07;1.52262e-07;1.17947e-07
3.87171e-07;-8.06481e-07;1.92896e-07;3.51537e-07;-1.48595e-06;-7.24159e-07;-2.8057e-07;-6.89207e-07;-2.27563e-06
-8.5969e-08;-1.2461e-07;-5.05839e-07;1.29716e-08;-1.0957e-07;-4.97032e-07;-2.03895e-07;-7.16911e-08;-7.02108e-08
-2.47239e-07;1.07823e-07;-1.67704e-07;-2.82989e-07;5.40426e-08;5.63431e-09;-2.21364e-07;4.17147e-08;-1.11275e-08
2.71011e-07;4.57704e-08;-3.35983e-07;-2.63977e-07;2.94307e-08;-5.30236e-07;-1.00747e-07;-1.05554e-08;-1.60935e-07
2.89979e-08;-7.805e-08;-1.0293e-07;1.17975e-07;-1.9837e-07;-5.97005e-08;8.94569e-08;-2.75453e-07;-1.54372e-07
-5.47527e-08;-2.16692e-07;-4.0067e-08;-1.4832e-07;-7.49816e-08;-1.48635e-07;-4.76511e-08;-3.4402e-08;-2.49992e-07
3.69817e-09;-2.12444e-07;-2.76709e-07;9.39841e-08;-2.66857e-07;-1.22259e-07;1.09877e-07;-2.34112e-07;-1.02992e-07
1.03351e-07;-2.67972e-07;-1.11448e-07;4.19587e-08;-2.01239e-07;-1.40632e-07;8.13432e-08;-2.806e-07;2.14766e-08
7.31185e-08;-2.6902e-07;-4.45868e-08;3.25198e-08;-1.18701e-07;-1.68285e-07;3.8284e-08;-2.20707e-07;-1.23697e-07
-4.37874e-07;-9.5201e-08;-1.94999e-07;-5.8251e-08;1.21785e-07;-3.61723e-07;-5.0017e-09;-2.45553e-07;-2.71966e-07
8.03061e-08;-2.46558e-07;-1.2768e-08;8.8855e-08;-2.60944e-07;-1.09653e-07;2.60362e-08;-1.47205e-07;-1.99312e-07
-6.3969e-08;-8.15571e-08;-7.27205e-07;-6.96354e-08;-3.09963e-07;-6.58626e-07;-2.33677e-07;1.30845e-08;-4.08992e-07
1.07108e-07;-2.56635e-07;-2.73298e-07;1.02247e-07;-2.20038e-07;-4.8776e-08;1.3751e-07;-3.49185e-07;-5.08493e-07
