2.20536;5.1116;-0.347993;1.70936;4.88828;0.393357;1.20281;5.4668;0.466897
0;0;0;0;0;0;0;0;0
0.816344;-0.0762991;-0.0412893;0.0160697;2.51244;0.920668;0.89043;3.67372;1.43507
-9.63529e-63;-1.42709e-62;-2.67885e-63;2.36655e-62;4.83391e-62;2.43494e-62;-6.87672e-64;-1.30571e-62;-1.65372e-62
0;0;0;0;0;0;0;0;0
0.0746001;4.98712;-0.23571;2.24289;4.87623;-0.109856;2.22677;3.68957;-1.3311
1.28637;0.814906;0.869193;0.718304;-0.308972;0.0465388;0.747999;2.73662;1.09988
0.452891;4.30768;0.228236;0.0662006;4.81997;0.205083;0.625428;4.2424;0.466309
0.203111;2.26882;0.913121;-0.571782;1.33397;0.29458;-0.317027;1.87477;0.530728
0;0;0;0;0;0;0;0;0
0.543965;2.03347;0.969416;1.0338;3.88593;0.899029;-0.0577803;1.53788;0.534718
-0.702604;4.98097;0.107844;-0.490024;5.46008;0.242088;-0.208271;5.25435;-0.0388974
-0.588198;4.07281;-0.179376;3.88815;6.55236;0.229184;1.69326;5.62625;-0.475993
-0.162485;-0.045859;-0.0312265;0.333336;1.6674;0.541066;-0.495688;-0.1878;0.725854
1.67203e-11;4.87609e-11;-1.40294e-11;-3.20263e-13;1.38939e-11;2.05038e-11;1.44438e-12;6.04495e-12;2.3323e-12
1.83601;1.57097;1.03371;0.616948;-0.4743;-0.863443;0.547341;0.246731;0.414333
-0.0978748;4.51772;-1.19924;-0.153019;4.36931;-1.00893;-0.128048;4.26407;-1.18303
6.82222e-60;3.86539e-60;3.81933e-60;-3.27545e-60;-4.9053e-60;-2.28583e-60;3.65285e-61;1.59247e-61;3.75744e-61
0;0;0;0;0;0;0;0;0
-1.26943;-1.21931;-1.58211;0.685509;1.1606;0.838136;-0.302627;-0.544252;0.601745
0;0;0;0;0;0;0;0;0
0.538786;4.30232;0.685772;0.229854;3.24909;0.750969;-0.391469;4.19537;1.0616
-0.513674;1.13781;0.241371;0.726598;2.49613;0.671892;0.0940681;2.85489;0.74856
1.78004;5.01728;-0.156232;1.71791;4.79344;-0.067225;1.87644;4.65541;0.189622
-0.515324;5.57064;-0.729556;-0.588419;4.74915;-0.969403;-0.366506;5.48332;-0.975722
0.977553;1.53171;0.314175;-0.053183;1.73897;0.581467;0.602277;3.71439;1.33488
-0.145096;5.22658;0.60166;-0.0419473;4.57443;0.774409;-0.231846;4.16036;0.609591
2.03;4.68132;-0.411682;2.17449;5.28997;0.10255;1.98445;4.63204;-0.206286
-0.409013;5.28679;0.545995;-0.294494;5.46681;-0.0035735;-0.517232;5.13146;0.211289
0.726663;0.92752;0.159028;1.1548;4.31946;1.2999;0.26466;-0.556291;-0.241257
1.00847;-0.581309;-0.673163;-0.591478;0.147176;-1.12253;0.69628;1.55267;1.29249
-3.07442e-15;1.33846e-14;1.62668e-16;-9.83719e-15;-5.95417e-14;4.00947e-15;6.9635e-15;1.87713e-14;-1.76584e-15
-0.314705;0.73404;-0.023028;1.11618;-0.763156;0.271284;-0.919016;0.927598;-0.440182
-0.412333;1.58016;0.678826;0.457086;1.44604;0.19489;0.901303;0.68806;-0.330675
0.623238;1.91135;0.8326;-1.02367;0.516241;-0.284157;-0.742386;-0.847976;0.625748
-0.194624;1.76118;0.203044;-0.850724;0.659795;0.329489;0.429686;2.02926;0.15809
-0.183783;2.55937;0.817283;0.51494;2.17874;0.838838;0.688239;1.19518;0.206114
1.08496;5.86706;-0.169033;0.665802;5.5507;-0.136289;1.51653;5.23482;-0.249389
0.242174;4.52148;0.636717;0.482384;4.99236;0.624984;0.765811;4.58315;0.743604
-0.865216;0.717544;0.16518;0.116868;2.1346;0.592486;-0.161694;-0.0510206;-0.0310913
1.08575;5.30252;1.39316;1.61112;1.80893;1.42334;0.389466;1.93088;0.648844
-0.685192;1.99743;0.346925;-1.28851;2.26874;0.442458;0.813175;2.86491;1.40411
0.482884;3.04916;0.0592329;-0.651559;2.58513;0.435624;0.115875;3.02293;1.15336
0.660042;3.20505;0.649278;0.176497;2.87259;0.717061;0.733982;3.55464;0.533279
-0.478759;0.641868;0.384152;0.734349;1.92803;0.0265978;0.117469;1.5404;-0.0634223
-0.167979;4.24387;0.0121166;0.620512;4.84814;0.511244;0.434575;4.21262;0.544781
-0.0158565;2.55316;0.792579;-0.579456;2.42322;1.27189;0.282674;1.38805;0.777791
0.10542;1.54401;-0.0625209;0.0152974;1.87562;0.170108;0.920686;1.58507;0.488996
0.313989;0.466766;0.107816;-0.33052;1.79061;-0.0716089;-0.141897;2.32325;0.479727
0.1682;1.68574;0.0396218;0.450467;1.47355;0.450263;-0.419598;1.8277;0.691382
-0.117256;1.98699;0.460421;-0.0707467;1.01922;0.0446263;-0.376117;2.20549;0.183656
-0.0825969;1.8553;0.146398;0.305185;2.09746;0.109984;-0.425868;1.79366;0.99915
0.144828;2.01135;0.479014;-0.629551;2.38543;0.742089;-0.467385;2.03122;0.856149
0.28476;2.18043;0.491228;0.339649;1.27111;0.590053;0.384683;2.32439;0.503377
0.10501;2.00841;0.262372;-0.306018;1.92664;0.20444;0.227949;1.69146;0.900266
-0.379684;1.9785;0.32184;-0.647062;1.35266;0.225347;0.126096;0.625193;0.129636
-0.581074;3.40792;0.305619;-0.529157;3.66767;0.737381;0.141333;3.32922;-0.295257
0.491877;1.79778;0.645069;-0.199556;1.91649;0.459092;0.278402;2.27585;0.815702
0.89922;1.51929;0.483194;-0.103164;1.88958;0.00899883;-0.214054;2.2783;0.455545
0.668524;4.04245;0.833431;-0.834641;1.65782;0.505737;-0.526493;2.40491;0.539781
0.717434;1.66326;0.484363;0.4234;1.97018;0.396781;-0.401611;1.92045;0.366011
-0.26962;1.85234;0.0623396;-0.30336;3.27303;0.871573;-0.451382;2.30189;0.880497
-0.0312094;2.09013;0.204595;-0.0624681;1.38471;0.0936363;-0.0419946;2.2625;0.00619504
-0.3785;2.47573;0.0346211;-0.0901936;2.59898;0.572623;-0.197378;2.05371;0.441379
-0.546642;1.85283;0.681895;-0.150984;2.41866;1.00598;-0.716559;2.00832;0.430828
0.354125;1.04974;0.849019;0.00308856;2.78756;0.260504;-0.1574;2.86253;0.381598
0.0795422;2.66724;0.626205;-0.0977787;2.19498;0.3734;-0.134935;2.4889;0.442034
-0.298962;2.63254;0.313188;0.0922993;4.03032;0.595998;-0.781676;2.47889;0.996918
-0.464353;3.65664;-0.0406164;-0.39367;4.70775;0.17815;-0.210473;4.05409;0.502844
0.0437353;3.27654;0.97593;-0.834324;3.90917;0.491412;-0.247381;3.80941;0.220523
0.108126;2.27622;0.959647;0.447884;2.37198;0.503313;-0.398778;3.37641;0.223183
0.333952;3.88965;0.92865;-0.359466;2.45842;0.529948;-0.315462;3.97872;0.555149
-0.578653;4.20938;0.621741;-0.192437;3.46122;0.343664;-0.307272;4.1439;0.420731
-0.00318002;2.86939;0.934116;-0.770838;2.08797;0.763511;-0.0165959;4.92931;0.716118
-0.443226;2.70434;0.225347;-0.260894;2.09244;0.479846;-0.144302;2.08963;0.140712
0.880493;1.70297;0.505683;-0.153125;2.0541;0.23938;-0.274249;2.02514;0.564058
-0.113644;2.3833;0.394057;-0.345288;2.33634;0.512381;-0.0441418;3.08321;0.412091
0.2168;2.68862;0.563078;-0.599132;2.31404;0.181313;-0.316075;2.55324;0.586817
-0.723204;2.25656;1.05124;0.474041;4.34695;1.30282;0.895235;3.75819;0.590545
0.243997;3.82197;0.890489;-0.553448;3.90064;0.492371;-0.700133;4.16776;0.327601
0.376305;2.93807;1.03075;-0.0623189;4.26941;0.0341624;-0.0337693;3.30019;1.27641
0.0658868;4.73474;1.62056;0.248994;3.49771;0.282199;-0.0501822;5.25062;0.956002
-0.867763;3.30621;0.212018;-0.614478;4.13136;0.361282;-0.118312;4.32663;0.687342
-0.696066;4.04044;0.801898;1.02672;5.5093;0.23966;-1.31436;3.56606;0.571133
-0.286527;2.99729;0.477201;-0.122132;2.19871;0.552115;-0.0938098;3.05366;0.516617
-0.0862601;6.00851;-0.00134472;0.258719;5.61864;0.380094;-0.75917;3.60532;0.0849052
1.24523;5.23108;-0.176224;-0.465816;4.84652;0.52063;1.16333;4.74991;-0.188822
0.542425;5.41001;-0.283909;-0.547111;4.11812;1.32688;1.42132;5.5425;0.475284
1.52787;4.18357;-0.0585904;1.59554;5.82633;-0.52333;1.66473;3.13393;0.615641
1.86707;4.92453;0.376635;0.543322;3.61825;0.295135;3.71195;4.52609;-0.222747
-0.365935;3.79447;0.71217;-0.0795188;4.14261;0.479117;1.3181;5.10409;0.409027
0.483056;4.59725;1.51512;0.113376;4.68283;0.123282;-0.409951;3.60213;0.470363
0.0629573;4.35606;0.70481;1.02148;4.63636;-0.117013;-0.0530694;6.03856;0.218817
0.118863;4.23329;0.299704;-0.772241;3.93271;1.04547;0.834536;4.37248;0.292814
-0.398534;4.03995;0.219996;-0.453814;3.8838;0.0778908;0.095651;4.77404;0.670062
-0.826363;3.22985;0.150142;-0.501152;4.03146;0.500181;0.453217;3.8497;0.742194
0.423633;5.00532;0.463845;0.042039;4.35632;0.299002;0.545981;4.07989;0.78432
